"dataset_id","domain","family_hint","empirical_profile","specialist_id","specialist_family","mode","n_condition_rows","n_profile_rows","n_countable_primary_wins","n_uncapped_primary_strong_wins","dataset_saturated","dataset_stop_reason","any_primary_strong_win","best_condition_id","best_benchmark_joint","best_gain_mean","best_gain_q95","best_ci_low","best_ci_high","dataset_level_p_one_sided","dataset_level_q_value_bh","dataset_level_fdr_pass_primary","dataset_level_fdr_pass_secondary","best_evidence_layer","best_ci_layer","best_final_evidence_label"
"RD_gt_pizzaplace_auto__depth_bootstrap_full","rdatasets_gt","empirical_public","normal_like","TAX-Q1R024","normal","locked_unseen_similar",2,2,0,0,FALSE,"",TRUE,1,"mean",0.0339994184312302,0.125241773083805,0.098889524247636,0.140030934276956,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_gt_pizzaplace_auto__depth_bootstrap_full","rdatasets_gt","empirical_public","normal_like","TAX-Q1R024","normal","original_regime",2,2,0,0,FALSE,"",TRUE,1,"mean",0.143902382669692,0.34238013510204,0.315115416478875,0.371462611880474,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_gt_pizzaplace_auto__depth_bootstrap_full","rdatasets_gt","empirical_public","normal_like","TAX-Q1R025","normal","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,1,"mean",0.132946634218398,0.310923699540273,0.286167058101758,0.336442955178806,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_gt_pizzaplace_auto__depth_bootstrap_full","rdatasets_gt","empirical_public","normal_like","TAX-Q1R025","normal","original_regime",6,6,0,0,FALSE,"",TRUE,2,"mean",2.19083559515947,2.95097958003067,2.90528981773592,3.01931561925897,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_gt_pizzaplace_auto__depth_upper_tail_enriched","rdatasets_gt","empirical_public","normal_like","TAX-Q1R010","normal","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,1,"mean",3.17238098445456,4.02311669514609,3.92760463379583,4.05678693269059,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_gt_pizzaplace_auto__depth_upper_tail_enriched","rdatasets_gt","empirical_public","normal_like","TAX-Q1R010","normal","original_regime",36,36,0,0,FALSE,"",TRUE,6,"mean",4.68797258043968,5.72217039809772,5.65854869525764,5.83229480608731,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_gt_pizzaplace_auto__depth_upper_tail_enriched","rdatasets_gt","empirical_public","normal_like","TAX-Q1R016","normal","locked_unseen_similar",2,2,0,0,FALSE,"",TRUE,2,"mean",0.0157737263166138,0.0324695102186751,0.027620480681678,0.0412081160378744,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_gt_pizzaplace_auto__depth_upper_tail_enriched","rdatasets_gt","empirical_public","normal_like","TAX-Q1R016","normal","original_regime",2,2,0,0,FALSE,"",TRUE,1,"mean",0.0846972963909056,0.185254493151835,0.158346514794353,0.19300060125262,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_gt_pizzaplace_auto__depth_upper_tail_enriched","rdatasets_gt","empirical_public","normal_like","TAX-Q1R017","normal","locked_unseen_similar",2,2,0,0,FALSE,"",TRUE,2,"mean",0.0315021569491678,0.0864183104536744,0.0738543269850012,0.0939707100239757,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_gt_pizzaplace_auto__depth_upper_tail_enriched","rdatasets_gt","empirical_public","normal_like","TAX-Q1R017","normal","original_regime",2,2,0,0,FALSE,"",TRUE,1,"mean",0.12889954006539,0.329734531391026,0.288668922576554,0.347514495362976,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_gt_pizzaplace_auto__depth_upper_tail_enriched","rdatasets_gt","empirical_public","normal_like","TAX-Q1R023","normal","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,1,"mean",0.106522400188742,0.260539231401129,0.231695892102807,0.28472003770831,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_gt_pizzaplace_auto__depth_upper_tail_enriched","rdatasets_gt","empirical_public","normal_like","TAX-Q1R023","normal","original_regime",6,6,0,0,FALSE,"",TRUE,2,"mean",3.27897570465425,4.2686670548093,4.16439690643819,4.35015156303794,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_gt_pizzaplace_auto__depth_upper_tail_enriched","rdatasets_gt","empirical_public","normal_like","TAX-Q1R024","normal","locked_unseen_similar",2,2,0,0,FALSE,"",TRUE,1,"mean",0.0292213653752908,0.0898253246388991,0.0723650741719565,0.11262987599127,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_gt_pizzaplace_auto__depth_upper_tail_enriched","rdatasets_gt","empirical_public","normal_like","TAX-Q1R024","normal","original_regime",2,2,0,0,FALSE,"",TRUE,1,"mean",0.118157079936046,0.283867063779669,0.238321900976391,0.308560123423117,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_gt_pizzaplace_auto__depth_upper_tail_enriched","rdatasets_gt","empirical_public","normal_like","TAX-Q1R025","normal","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,1,"mean",0.103436073961547,0.23830818677142,0.210513587323449,0.258225664028979,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_gt_pizzaplace_auto__depth_upper_tail_enriched","rdatasets_gt","empirical_public","normal_like","TAX-Q1R025","normal","original_regime",6,6,0,0,FALSE,"",TRUE,2,"mean",3.23709468097678,4.29760745713489,4.17070085255232,4.4024849916997,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_gt_pizzaplace_auto","rdatasets_gt","empirical_public","normal_like","TAX-Q1R010","normal","original_regime",10,10,10,10,TRUE,"",TRUE,3,"mean",3.04596170659651,3.9849163349125,3.9092954212741,4.08967647396386,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_HistData_Pollen_auto__depth_body_10_90","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R010","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-0.00289482439282236,-0.0157691964332373,-0.0236572945942757,-0.00428367309437492,0.998,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_HistData_Pollen_auto__depth_body_10_90","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R010","normal","original_regime",36,36,0,0,FALSE,"",FALSE,29,"mean",-0.00275771165689189,-0.0103130174279783,-0.0141079725028231,-0.00392413340568973,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_HistData_Pollen_auto__depth_body_10_90","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R016","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.000938860581496971,-0.00270573677555599,-0.00759523868787282,-0.000421704069118838,0.99,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_HistData_Pollen_auto__depth_body_10_90","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R016","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.000900776320719098,-0.00480176986433451,-0.00633039758036296,-0.000732285285115198,0.996,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_HistData_Pollen_auto__depth_body_10_90","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R017","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.00216258826905034,-0.00807855745616344,-0.0124225243413128,-0.000961799901157415,0.984,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_HistData_Pollen_auto__depth_body_10_90","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R017","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.00175565101517545,-0.00152726534002078,-0.0109758426980758,0.00264125155125115,0.788,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_HistData_Pollen_auto__depth_body_10_90","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R023","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-0.00203571694872922,-0.00396441265615821,-0.00795536493833082,0.00281082442878961,0.85,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_HistData_Pollen_auto__depth_body_10_90","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R023","normal","original_regime",6,6,0,0,FALSE,"",FALSE,5,"mean",-0.00165479909216547,-0.00606007987999008,-0.010264063503026,-0.00109999794076567,0.984,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_HistData_Pollen_auto__depth_body_10_90","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R024","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.00286595256527538,-0.0163289767550519,-0.0210773614096722,-0.00501042994889705,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_HistData_Pollen_auto__depth_body_10_90","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R024","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.00438401454347559,-0.0173718529606136,-0.0238947339478003,-0.0112802965481163,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_HistData_Pollen_auto__depth_body_10_90","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R025","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-0.00204126706103629,-0.00860704812360747,-0.0127194327784839,-0.00374129261364358,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_HistData_Pollen_auto__depth_body_10_90","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R025","normal","original_regime",6,6,0,0,FALSE,"",FALSE,5,"mean",-0.00154206902495701,-0.00857364244426952,-0.0115525489603903,-0.00335468221369651,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_HistData_Pollen_auto__depth_bootstrap_full","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R010","normal","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,3,"mean",0.0171800024998351,0.0634078778559811,0.027888219738013,0.0849998717340128,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_HistData_Pollen_auto__depth_bootstrap_full","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R010","normal","original_regime",36,36,0,0,FALSE,"",TRUE,22,"mean",0.0811884714560119,0.19561541790971,0.148617071299043,0.233438628346078,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_HistData_Pollen_auto__depth_bootstrap_full","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R016","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.00726465763818305,-0.0230606592927174,-0.0419095713490531,-0.0178350007910688,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"RD_HistData_Pollen_auto__depth_bootstrap_full","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R016","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.0076342039828283,-0.0195901192222592,-0.0458088717846698,-0.0100750938407421,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"RD_HistData_Pollen_auto__depth_bootstrap_full","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R017","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.0141737279043794,-0.0441283736029389,-0.0543489819503021,-0.0261333734002212,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"RD_HistData_Pollen_auto__depth_bootstrap_full","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R017","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.0127641564571137,-0.0385830184008934,-0.0470784332195159,-0.0246411781742863,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"RD_HistData_Pollen_auto__depth_bootstrap_full","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R023","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-0.0139394865605776,-0.0381910261151485,-0.068676639856345,-0.0257175234297416,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"RD_HistData_Pollen_auto__depth_bootstrap_full","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R023","normal","original_regime",6,6,0,0,FALSE,"",TRUE,6,"mean",0.0127551740723695,0.0405252883885373,0.0163503050830876,0.0570248816555618,0.006,0.0191857707509881,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_HistData_Pollen_auto__depth_bootstrap_full","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R024","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.0193899591764018,-0.053388015975459,-0.0693575563272292,-0.04047013744855,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"RD_HistData_Pollen_auto__depth_bootstrap_full","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R024","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.0191985087494428,-0.0701454208656502,-0.0819908969412845,-0.0469176838732649,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"RD_HistData_Pollen_auto__depth_bootstrap_full","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R025","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-0.0120822811360454,-0.0464670908565817,-0.0619267418565865,-0.0282163563600392,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"RD_HistData_Pollen_auto__depth_bootstrap_full","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R025","normal","original_regime",6,6,0,0,FALSE,"",TRUE,6,"mean",0.0147926586871345,0.0647436753192572,0.0483743214739478,0.0823894156717695,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_HistData_Pollen_auto__depth_upper_tail_enriched","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R010","normal","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,1,"mean",0.378673806329906,0.739679562580216,0.634235384441881,0.847985317299215,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_HistData_Pollen_auto__depth_upper_tail_enriched","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R010","normal","original_regime",36,36,0,0,FALSE,"",TRUE,13,"mean",0.704770943285208,0.802821038832555,0.748911877557417,0.880121406457097,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_HistData_Pollen_auto__depth_upper_tail_enriched","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R016","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.057645740453579,-0.115152355744096,-0.134211113991819,-0.0920829240920037,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_HistData_Pollen_auto__depth_upper_tail_enriched","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R016","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.0520612870966393,-0.130704080350428,-0.14076316286081,-0.102824033205507,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_HistData_Pollen_auto__depth_upper_tail_enriched","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R017","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.0394522929310072,-0.0854809092149449,-0.102477512810826,-0.0672756195972325,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_HistData_Pollen_auto__depth_upper_tail_enriched","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R017","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.0385133723916938,-0.109068772454231,-0.111633060016129,-0.0725691287442377,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_HistData_Pollen_auto__depth_upper_tail_enriched","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R023","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-0.100449115196735,-0.223151410914752,-0.255103214468769,-0.201819537669001,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_HistData_Pollen_auto__depth_upper_tail_enriched","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R023","normal","original_regime",6,6,0,0,FALSE,"",TRUE,2,"mean",0.324806958725047,0.601782116595174,0.512741411500642,0.687943244265198,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_HistData_Pollen_auto__depth_upper_tail_enriched","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R024","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.0777878153069331,-0.138216583979398,-0.170274132094953,-0.120165286462038,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_HistData_Pollen_auto__depth_upper_tail_enriched","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R024","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-0.0783998409591422,-0.148884113064389,-0.176210112525466,-0.134221201209367,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_HistData_Pollen_auto__depth_upper_tail_enriched","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R025","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-0.107555607949124,-0.219324142943036,-0.231432682140936,-0.201286949621561,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_HistData_Pollen_auto__depth_upper_tail_enriched","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R025","normal","original_regime",6,6,0,0,FALSE,"",TRUE,2,"mean",0.333542632785229,0.535729877396435,0.460240260485679,0.654052226089134,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_HistData_Pollen_auto","rdatasets_HistData","empirical_public","normal_like","TAX-Q1R010","normal","original_regime",16,16,10,10,TRUE,"",TRUE,13,"mean",0.0405669692181079,0.13115545232235,0.0855316975587011,0.154937904336678,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_ISLR_Default_auto__depth_body_10_90","rdatasets_ISLR","empirical_public","normal_like","TAX-Q1R010","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-23.8993741523815,-94.3965767499749,-122.675320779858,-53.0790599404406,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_ISLR_Default_auto__depth_body_10_90","rdatasets_ISLR","empirical_public","normal_like","TAX-Q1R010","normal","original_regime",36,36,0,0,FALSE,"",FALSE,26,"mean",-23.9511859316129,-93.3681141657702,-115.707779714737,-63.9312957659977,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_ISLR_Default_auto__depth_body_10_90","rdatasets_ISLR","empirical_public","normal_like","TAX-Q1R016","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-10.6797259725273,-43.0630218266506,-64.6191131727456,-3.27534560300816,0.988,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_ISLR_Default_auto__depth_body_10_90","rdatasets_ISLR","empirical_public","normal_like","TAX-Q1R016","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-11.4839708932034,-61.3042526373986,-89.60128432182,-25.9080030730759,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_ISLR_Default_auto__depth_body_10_90","rdatasets_ISLR","empirical_public","normal_like","TAX-Q1R017","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-13.7423332901512,-51.6629224537921,-80.3386705191053,-23.8078024216499,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_ISLR_Default_auto__depth_body_10_90","rdatasets_ISLR","empirical_public","normal_like","TAX-Q1R017","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-14.2245257400112,-68.8157842984531,-92.0841158137429,-28.6644603475994,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_ISLR_Default_auto__depth_body_10_90","rdatasets_ISLR","empirical_public","normal_like","TAX-Q1R023","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-18.0676180529373,-86.4257333262806,-108.697799434292,-49.3411637487692,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_ISLR_Default_auto__depth_body_10_90","rdatasets_ISLR","empirical_public","normal_like","TAX-Q1R023","normal","original_regime",6,6,0,0,FALSE,"",FALSE,5,"mean",-15.6412011910979,-54.5702470694895,-100.358823868345,-38.7077184375354,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_ISLR_Default_auto__depth_body_10_90","rdatasets_ISLR","empirical_public","normal_like","TAX-Q1R024","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-18.1567109016015,-75.1490922431857,-109.884368960517,-40.8288877541005,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_ISLR_Default_auto__depth_body_10_90","rdatasets_ISLR","empirical_public","normal_like","TAX-Q1R024","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-18.7956909690932,-58.5929453371367,-87.3804068686915,-47.1636140535151,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_ISLR_Default_auto__depth_body_10_90","rdatasets_ISLR","empirical_public","normal_like","TAX-Q1R025","normal","locked_unseen_similar",3,3,0,0,FALSE,"",FALSE,3,"mean",-16.5457099560378,-65.5651268942331,-96.3114115859623,-44.7434546399416,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_ISLR_Default_auto__depth_body_10_90","rdatasets_ISLR","empirical_public","normal_like","TAX-Q1R025","normal","original_regime",6,6,0,0,FALSE,"",FALSE,5,"mean",-16.2388704807655,-69.1153564558552,-78.8102718190035,-34.6878144755816,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_ISLR_Default_auto__depth_bootstrap_full","rdatasets_ISLR","empirical_public","normal_like","TAX-Q1R010","normal","locked_unseen_similar",3,3,0,0,FALSE,"",TRUE,3,"mean",4479.36101104565,4918.35360386581,4685.19489377988,5689.08270871872,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_ISLR_Default_auto__depth_bootstrap_full","rdatasets_ISLR","empirical_public","normal_like","TAX-Q1R010","normal","original_regime",36,36,0,0,FALSE,"",TRUE,29,"mean",7187.50460145545,7206.27059703691,6838.96605378919,7672.82474516985,0,0,TRUE,TRUE,"strong_win","ci_confirmed","eligible / in_regime / primary_preregistered / strong_win / ci_confirmed"
"RD_ISLR_Default_auto__depth_bootstrap_full","rdatasets_ISLR","empirical_public","normal_like","TAX-Q1R016","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-131.723751859003,-386.745446406427,-493.210146500175,-279.409265489354,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_ISLR_Default_auto__depth_bootstrap_full","rdatasets_ISLR","empirical_public","normal_like","TAX-Q1R016","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-113.172795777297,-405.009513534781,-559.921004632739,-324.433154976533,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
"RD_ISLR_Default_auto__depth_bootstrap_full","rdatasets_ISLR","empirical_public","normal_like","TAX-Q1R017","normal","locked_unseen_similar",2,2,0,0,FALSE,"",FALSE,2,"mean",-291.254020927996,-760.515828637703,-823.70537057862,-623.583773420831,1,1,FALSE,FALSE,"no_win","descriptive","eligible / in_regime / primary_preregistered / no_win / descriptive"
"RD_ISLR_Default_auto__depth_bootstrap_full","rdatasets_ISLR","empirical_public","normal_like","TAX-Q1R017","normal","original_regime",2,2,0,0,FALSE,"",FALSE,2,"mean",-193.105036752112,-561.255831274445,-723.695040836417,-386.41684427209,1,1,FALSE,FALSE,"equal_weight_gain","descriptive","eligible / in_regime / primary_preregistered / equal_weight_gain / descriptive"
